PC,RES_CNT_High,NRP_CNT_High,UNC_CNT_High,TOT_CNT_High,RES_CNT_Medium,NRP_CNT_Medium,UNC_CNT_Medium,TOT_CNT_Medium,RES_CNT_Low,NRP_CNT_Low,UNC_CNT_Low,TOT_CNT_Low,RES_CNT_VeryLow,NRP_CNT_VeryLow,UNC_CNT_VeryLow,TOT_CNT_VeryLow,SORTOFF,DISTRICT,SECTOR,UNIT
EX17 5LQ,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,EX,17,5,LQ
EC4Y 0HA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,EC,4Y,0,HA
HG4 4EH,0,0,0,0,0,0,0,0,4,2,1,7,0,0,0,0,HG,4,4,EH
NE6 3QS,0,0,1,1,0,0,0,0,0,1,2,3,0,0,0,0,NE,6,3,QS
SP8 4AA,5,3,0,8,1,1,0,2,11,9,2,22,0,0,0,0,SP,8,4,AA
LN6 7WW,23,0,3,26,0,2,2,4,2,2,0,4,0,0,0,0,LN,6,7,WW
PE20 3JL,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,PE,20,3,JL
PE19 5RU,4,3,0,7,0,0,0,0,1,0,0,1,0,0,0,0,PE,19,5,RU
LN1 1BE,46,0,0,46,3,0,0,3,22,0,0,22,0,0,0,0,LN,1,1,BE
RG20 9SD,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,RG,20,9,SD
HD6 4DY,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,HD,6,4,DY
EX16 4DF,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EX,16,4,DF
HU8 8LH,0,0,0,0,0,0,0,0,5,0,0,5,25,2,0,27,HU,8,8,LH
SE1 1SZ,0,0,0,0,0,0,0,0,0,0,2,2,3,8,3,14,SE,1,1,SZ
PE12 8QE,0,0,0,0,0,0,0,0,4,1,6,11,0,0,0,0,PE,12,8,QE
RH7 6LW,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,RH,7,6,LW
SP2 0HR,0,0,0,0,16,0,0,16,1,0,0,1,0,0,0,0,SP,2,0,HR
WF4 5NR,0,0,0,0,7,2,0,9,1,0,0,1,0,0,0,0,WF,4,5,NR
M7 1UF,0,0,0,0,0,18,1,19,52,0,0,52,0,0,0,0,M,7,1,UF
EN8 7DW,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,EN,8,7,DW
PE14 7EH,0,0,0,0,10,1,0,11,0,0,0,0,0,0,0,0,PE,14,7,EH
HU3 1DX,0,0,0,0,0,0,0,0,25,0,0,25,26,0,0,26,HU,3,1,DX
OX44 7TL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,OX,44,7,TL
SL4 6DH,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SL,4,6,DH
BS2 0EL,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,BS,2,0,EL
ME12 3RN,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,7,ME,12,3,RN
DN3 2QH,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,27,DN,3,2,QH
YO51 9LB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,YO,51,9,LB
WR8 9DF,0,0,1,1,0,0,0,0,2,1,1,4,0,0,0,0,WR,8,9,DF
BB18 6QU,3,0,0,3,1,0,0,1,14,0,0,14,0,0,0,0,BB,18,6,QU
SE18 1EL,18,0,0,18,0,0,0,0,0,0,0,0,7,0,0,7,SE,18,1,EL
NR23 1BA,0,0,0,0,0,0,0,0,15,10,0,25,9,7,0,16,NR,23,1,BA
DE4 3PY,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,DE,4,3,PY
WA3 7HF,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,WA,3,7,HF
FY5 3SG,18,0,0,18,7,0,0,7,3,0,0,3,3,0,0,3,FY,5,3,SG
PE13 3BB,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,PE,13,3,BB
SS13 1DH,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,SS,13,1,DH
HU3 5BX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,HU,3,5,BX
MK42 9AB,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,MK,42,9,AB
HU3 6JB,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,13,HU,3,6,JB
DE7 4RG,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,DE,7,4,RG
LE11 4FS,0,0,0,0,0,0,1,1,4,0,0,4,0,0,0,0,LE,11,4,FS
HU3 5QH,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,HU,3,5,QH
TA9 4QZ,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,TA,9,4,QZ
WA4 6FT,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,WA,4,6,FT
HU9 5QE,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,HU,9,5,QE
SE1 1QU,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,16,SE,1,1,QU
YO1 9TU,2,0,0,2,1,1,0,2,0,0,0,0,9,2,0,11,YO,1,9,TU
DE13 8EJ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,DE,13,8,EJ
TQ3 3TY,3,2,0,5,2,0,0,2,0,0,0,0,0,0,0,0,TQ,3,3,TY
BS21 6PJ,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,BS,21,6,PJ
CO12 4PF,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,32,CO,12,4,PF
CO10 9PE,0,1,3,4,1,6,2,9,1,0,2,3,0,0,0,0,CO,10,9,PE
TW17 9NS,7,68,24,99,0,0,0,0,0,2,0,2,0,0,0,0,TW,17,9,NS
DE21 6BX,0,0,0,0,0,0,0,0,31,0,0,31,8,0,0,8,DE,21,6,BX
WA2 9AF,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,WA,2,9,AF
SK9 1QD,1,0,0,1,1,0,0,1,5,0,0,5,0,0,0,0,SK,9,1,QD
TQ13 7QH,8,6,1,15,0,0,0,0,1,2,0,3,18,1,0,19,TQ,13,7,QH
TA18 7PT,1,0,0,1,3,0,3,6,2,2,0,4,0,0,0,0,TA,18,7,PT
DA12 2HU,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,19,DA,12,2,HU
CM3 6NB,2,3,4,9,3,0,0,3,0,0,0,0,0,0,0,0,CM,3,6,NB
PO5 2BX,0,0,0,0,0,0,0,0,22,1,0,23,7,0,0,7,PO,5,2,BX
HU13 0SR,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,HU,13,0,SR
CW5 7PP,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CW,5,7,PP
BA5 1RX,3,1,12,16,0,0,1,1,0,0,2,2,0,0,0,0,BA,5,1,RX
CB6 2UG,0,0,0,0,3,1,6,10,0,0,0,0,0,0,0,0,CB,6,2,UG
TN23 3BQ,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,TN,23,3,BQ
BN7 2FT,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,BN,7,2,FT
DL7 8PB,0,0,0,0,4,0,3,7,6,0,0,6,0,0,0,0,DL,7,8,PB
BH21 1HR,0,0,0,0,0,0,0,0,4,17,1,22,0,0,0,0,BH,21,1,HR
SP6 3NE,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,SP,6,3,NE
PR1 8HU,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,PR,1,8,HU
EX23 9BP,0,0,0,0,6,0,0,6,0,0,0,0,0,1,0,1,EX,23,9,BP
FY1 5DT,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,FY,1,5,DT
ME4 3AQ,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,ME,4,3,AQ
HU17 0FF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,HU,17,0,FF
WA5 9SX,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,WA,5,9,SX
FY6 0BQ,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,FY,6,0,BQ
RG4 8AA,6,4,0,10,3,0,0,3,17,20,1,38,0,0,0,0,RG,4,8,AA
PO9 1NN,0,0,0,0,3,4,0,7,2,0,0,2,0,0,0,0,PO,9,1,NN
ME12 1PP,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,ME,12,1,PP
E9 5LQ,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,E,9,5,LQ
DN20 9FN,0,0,0,0,0,0,0,0,29,1,0,30,6,0,0,6,DN,20,9,FN
TW16 7TD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,TW,16,7,TD
LA18 4HN,8,0,2,10,8,1,1,10,0,0,0,0,0,0,0,0,LA,18,4,HN
DN32 9RY,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,DN,32,9,RY
SE10 0YP,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,42,SE,10,0,YP
N18 2QX,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,N,18,2,QX
LA1 5LG,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,LA,1,5,LG
BB1 5LZ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,BB,1,5,LZ
DY12 3NJ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,DY,12,3,NJ
GU34 3HE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,GU,34,3,HE
HD8 9PZ,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,0,HD,8,9,PZ
M18 8NJ,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,M,18,8,NJ
CA13 9NB,0,0,0,0,44,4,1,49,0,0,0,0,0,0,0,0,CA,13,9,NB
CM0 7AP,10,0,0,10,3,0,0,3,3,0,0,3,0,0,0,0,CM,0,7,AP
DN32 9SH,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,DN,32,9,SH
HU8 8PF,0,0,0,0,0,0,0,0,0,0,0,0,28,2,3,33,HU,8,8,PF
LE5 0HD,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,LE,5,0,HD
BA2 3QS,0,0,0,0,0,6,0,6,0,2,1,3,0,0,0,0,BA,2,3,QS
NW10 7UD,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,NW,10,7,UD
WF11 8DX,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,WF,11,8,DX
LA22 9EQ,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,LA,22,9,EQ
NR13 3DH,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NR,13,3,DH
DN32 9HL,0,0,0,0,23,4,0,27,0,1,0,1,0,1,0,1,DN,32,9,HL
SW11 5LL,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,64,SW,11,5,LL
HU5 2UT,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,32,HU,5,2,UT
ST3 2EU,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,ST,3,2,EU
IP17 3EU,1,0,0,1,0,0,0,0,10,2,1,13,0,0,0,0,IP,17,3,EU
HU9 1JD,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,HU,9,1,JD
SE1 5HD,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,SE,1,5,HD
NG21 9QY,2,1,3,6,2,0,0,2,0,0,0,0,0,0,0,0,NG,21,9,QY
LS12 6NJ,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,LS,12,6,NJ
EX17 3DE,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,EX,17,3,DE
E16 4JU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,E,16,4,JU
HA6 2ET,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,HA,6,2,ET
LE7 7PD,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,LE,7,7,PD
PO12 3HE,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,PO,12,3,HE
BS31 1SA,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,BS,31,1,SA
CA13 9UW,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,CA,13,9,UW
TN31 7SJ,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,41,TN,31,7,SJ
NR9 5QY,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NR,9,5,QY
IP28 7LA,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,5,IP,28,7,LA
SW18 4RR,0,0,0,0,3,0,0,3,9,0,0,9,0,0,0,0,SW,18,4,RR
RG20 8JB,4,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,RG,20,8,JB
LS11 5QP,0,0,0,0,0,0,0,0,0,46,0,46,0,0,0,0,LS,11,5,QP
BA2 1FB,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,0,BA,2,1,FB
BS2 0UZ,0,3,0,3,0,4,0,4,0,5,0,5,0,0,0,0,BS,2,0,UZ
WA3 5LY,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,WA,3,5,LY
CO10 9RP,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,CO,10,9,RP
CT3 1BU,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,6,CT,3,1,BU
KT1 9SA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,KT,1,9,SA
YO51 9BL,0,0,0,0,0,1,0,1,2,1,0,3,0,0,0,0,YO,51,9,BL
IP18 6SG,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,IP,18,6,SG
TW19 5ES,0,0,2,2,11,2,3,16,15,0,2,17,0,0,0,0,TW,19,5,ES
S63 7BU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,S,63,7,BU
LS8 4HU,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,LS,8,4,HU
ME20 7ST,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,ME,20,7,ST
SE11 4UR,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,84,SE,11,4,UR
FY3 9SR,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,FY,3,9,SR
CT4 7JR,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,CT,4,7,JR
N12 7DE,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,N,12,7,DE
DN5 0TQ,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,DN,5,0,TQ
LE5 3PH,9,0,0,9,0,0,0,0,0,0,0,0,1,0,0,1,LE,5,3,PH
TS9 7EE,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,TS,9,7,EE
YO61 3ER,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,YO,61,3,ER
FY5 1HP,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,FY,5,1,HP
NG2 4DX,0,0,0,0,0,0,0,0,43,0,0,43,10,1,0,11,NG,2,4,DX
BH19 1DA,19,7,0,26,0,0,0,0,0,0,0,0,8,4,0,12,BH,19,1,DA
TN24 0DG,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,TN,24,0,DG
SE1 5JD,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,SE,1,5,JD
RM13 8XL,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,RM,13,8,XL
HU6 8SS,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,1,HU,6,8,SS
LN9 6DR,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,LN,9,6,DR
SP11 7NG,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,SP,11,7,NG
SW11 3DZ,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,80,SW,11,3,DZ
HU9 5DN,2,0,0,2,1,0,0,1,0,0,0,0,20,0,0,20,HU,9,5,DN
BD22 0EU,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,BD,22,0,EU
DY4 0JT,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,DY,4,0,JT
PR9 9XG,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,PR,9,9,XG
NN7 4SZ,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,NN,7,4,SZ
KT1 2UF,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,KT,1,2,UF
BN7 2PF,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BN,7,2,PF
SE13 7RB,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,SE,13,7,RB
HU9 2RQ,0,0,0,0,0,0,0,0,16,0,0,16,2,0,0,2,HU,9,2,RQ
LS10 1JY,0,0,0,0,0,0,0,0,1,6,3,10,0,0,0,0,LS,10,1,JY
E14 9DR,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,97,E,14,9,DR
CB8 8AR,3,0,0,3,0,0,0,0,15,0,0,15,0,0,0,0,CB,8,8,AR
IP6 8RJ,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,IP,6,8,RJ
CO15 2RA,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,8,CO,15,2,RA
SE1 7FS,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,83,SE,1,7,FS
KT15 2QX,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,KT,15,2,QX
DN35 7LB,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,33,DN,35,7,LB
HU12 9BN,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,HU,12,9,BN
GL50 3WG,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GL,50,3,WG
SK13 7SH,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SK,13,7,SH
B18 5BD,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,B,18,5,BD
LN1 2JJ,0,0,0,0,0,0,1,1,11,6,16,33,0,0,0,0,LN,1,2,JJ
CA2 5AE,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,CA,2,5,AE
HU3 3QR,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,HU,3,3,QR
SL4 6JP,0,0,0,0,0,0,0,0,6,5,0,11,0,0,0,0,SL,4,6,JP
HU15 2TT,43,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,HU,15,2,TT
PE25 2NS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PE,25,2,NS
CM8 1FZ,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,CM,8,1,FZ
FY7 7DW,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,FY,7,7,DW
DN35 0DW,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,DN,35,0,DW
WN3 5EW,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,WN,3,5,EW
CT12 5HQ,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,CT,12,5,HQ
PE11 2EG,0,0,0,0,17,1,0,18,0,0,0,0,0,0,0,0,PE,11,2,EG
GU3 1NJ,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,GU,3,1,NJ
GU6 8BB,4,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,GU,6,8,BB
HU9 4DS,0,0,0,0,0,0,0,0,43,0,0,43,1,0,0,1,HU,9,4,DS
LE11 1HW,0,0,0,0,0,2,1,3,0,1,0,1,0,0,0,0,LE,11,1,HW
S80 2PU,0,0,0,0,0,0,0,0,0,66,0,66,0,0,0,0,S,80,2,PU
YO30 7BJ,6,1,0,7,2,1,0,3,11,2,0,13,0,0,0,0,YO,30,7,BJ
IG11 0BQ,2,0,0,2,0,0,0,0,23,0,0,23,0,0,0,0,IG,11,0,BQ
M14 6UY,0,0,0,0,1,0,0,1,13,0,0,13,0,0,0,0,M,14,6,UY
PR9 9ST,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,PR,9,9,ST
L25 1QD,1,0,0,1,8,0,0,8,0,0,0,0,0,0,0,0,L,25,1,QD
SO14 3GR,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SO,14,3,GR
EX2 8SH,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,EX,2,8,SH
TA6 4SS,0,0,2,2,1,0,2,3,0,0,2,2,5,1,3,9,TA,6,4,SS
E14 9YB,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,26,E,14,9,YB
PE22 9SD,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,PE,22,9,SD
SY22 6QY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SY,22,6,QY
PR1 9RL,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,PR,1,9,RL
TN21 9PX,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,TN,21,9,PX
BB5 0ET,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,BB,5,0,ET
OL14 7QD,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,OL,14,7,QD
TR17 0HQ,0,0,0,0,0,0,0,0,7,2,0,9,2,0,0,2,TR,17,0,HQ
PE25 1SA,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,PE,25,1,SA
WS15 3LW,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,WS,15,3,LW
GL1 1JS,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,GL,1,1,JS
EX2 8TG,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,EX,2,8,TG
TA5 2SW,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,8,TA,5,2,SW
PE14 8DU,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,PE,14,8,DU
PO20 3XL,0,0,0,0,19,0,0,19,8,0,0,8,0,0,0,0,PO,20,3,XL
CV34 5QT,0,0,0,0,5,0,0,5,8,1,0,9,0,0,0,0,CV,34,5,QT
CV37 7QJ,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,CV,37,7,QJ
DG14 0RU,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,DG,14,0,RU
FY5 2LJ,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,FY,5,2,LJ
HU9 3AS,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,HU,9,3,AS
GL7 7DU,0,1,0,1,1,0,1,2,1,0,1,2,0,0,0,0,GL,7,7,DU
SP1 2DD,0,3,1,4,0,0,0,0,0,2,0,2,0,0,0,0,SP,1,2,DD
DE45 1HJ,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,DE,45,1,HJ
NE28 8AH,0,0,0,0,0,0,0,0,8,1,0,9,0,0,0,0,NE,28,8,AH
ST20 0QL,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ST,20,0,QL
WV13 2RX,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,WV,13,2,RX
TA7 8AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,TA,7,8,AA
PR25 2TU,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,PR,25,2,TU
TA9 3HR,0,0,0,0,0,0,0,0,20,8,0,28,0,0,0,0,TA,9,3,HR
SG14 1EH,0,0,0,0,0,0,0,0,4,2,0,6,0,0,0,0,SG,14,1,EH
TN29 0HF,0,2,0,2,0,0,0,0,0,2,0,2,13,17,0,30,TN,29,0,HF
PO4 0RB,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,PO,4,0,RB
S42 7EW,2,0,3,5,0,0,0,0,0,1,0,1,0,0,0,0,S,42,7,EW
OL11 5BT,0,0,0,0,0,0,0,0,19,4,0,23,0,0,0,0,OL,11,5,BT
TQ7 4DR,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TQ,7,4,DR
NR3 1LF,0,0,0,0,0,0,0,0,9,0,2,11,0,0,0,0,NR,3,1,LF
E16 4PP,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,24,E,16,4,PP
EN10 6HA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,EN,10,6,HA
KT7 0EJ,0,0,0,0,0,0,0,0,11,0,1,12,0,0,0,0,KT,7,0,EJ
PE28 3QE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,PE,28,3,QE
IP12 2AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,IP,12,2,AN
SL6 1LF,0,0,0,0,0,0,0,0,69,3,0,72,0,1,0,1,SL,6,1,LF
DN20 9HR,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DN,20,9,HR
EX23 8LN,0,0,0,0,0,0,0,0,2,4,0,6,0,0,0,0,EX,23,8,LN
FY5 3DP,18,0,0,18,3,0,0,3,4,2,0,6,3,0,0,3,FY,5,3,DP
LE7 1HT,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,LE,7,1,HT
CH46 3SU,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,CH,46,3,SU
PE31 6HB,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,10,PE,31,6,HB
HU6 7AP,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,HU,6,7,AP
TR10 8AE,8,31,2,41,0,1,0,1,0,0,0,0,0,0,0,0,TR,10,8,AE
BS6 5QZ,0,0,0,0,0,0,0,0,3,20,1,24,0,0,0,0,BS,6,5,QZ
WN3 5NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,WN,3,5,NA
TS9 5PJ,0,0,0,0,0,0,0,0,12,0,1,13,4,0,0,4,TS,9,5,PJ
BA1 4AP,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,BA,1,4,AP
PL15 8SN,0,0,1,1,0,0,0,0,2,0,2,4,0,0,0,0,PL,15,8,SN
LA18 4HW,14,0,3,17,3,0,1,4,0,0,0,0,0,0,0,0,LA,18,4,HW
GU18 5PJ,0,0,0,0,0,0,0,0,7,0,1,8,0,0,0,0,GU,18,5,PJ
DN40 3EA,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,DN,40,3,EA
YO17 8BN,0,0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,YO,17,8,BN
LS26 9AB,0,0,0,0,0,0,0,0,25,1,0,26,0,0,0,0,LS,26,9,AB
BD21 5EH,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,BD,21,5,EH
TR20 8TF,2,0,0,2,3,1,0,4,1,0,0,1,0,0,0,0,TR,20,8,TF
BS22 7XD,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,BS,22,7,XD
CB7 4EH,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,CB,7,4,EH
GU22 9JX,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,GU,22,9,JX
BD20 7SB,0,0,0,0,5,1,0,6,0,0,0,0,0,0,0,0,BD,20,7,SB
GL1 4NT,0,0,0,0,20,1,0,21,0,0,0,0,0,0,0,0,GL,1,4,NT
NE46 4RZ,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,NE,46,4,RZ
DN21 1AY,0,2,1,3,0,6,0,6,0,0,0,0,0,0,0,0,DN,21,1,AY
BN2 5UX,41,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,BN,2,5,UX
DN8 5TF,0,2,1,3,1,0,7,8,1,1,4,6,1,0,3,4,DN,8,5,TF
RG19 4QQ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,RG,19,4,QQ
